"";"TIPO";"CASO";"EST";"NOS";"POSTO";"mediaOrig";"mediaRed";"limT";"error_media";"mediaLimInf95";"mediaLimSup95";"mediaLimInf99";"mediaLimSup99";"error_margin_mean_95";"error_margin_mean_99";"Low_ci_95_mean_orig";"Low_ci_99_mean_orig";"Low_ci_95_mean_red";"Low_ci_99_mean_red";"Low_ci_95_var_orig";"Low_ci_99_var_orig";"Low_ci_95_var_red";"Low_ci_99_var_red";"Sup_ci_95_mean_orig";"Sup_ci_99_mean_orig";"Sup_ci_95_mean_red";"Sup_ci_99_mean_red";"Sup_ci_95_var_orig";"Sup_ci_99_var_orig";"Sup_ci_95_var_red";"Sup_ci_99_var_red";"stdOrig";"stdRed";"stdLimInf95";"stdLimSup95";"chi2_lower95";"chi2_upper95";"stdLimInf99";"stdLimSup99";"chi2_lower99";"chi2_upper99";"assimOrig";"assimRed";"kurtOrig";"kurtRed";"DWasserstein";"KS_Test";"KS_p_valor";"T_p_valor";"F_p_valor";"L_p_valor";"P_Boot_mean";"P_Boot_Variance";"Wilcoxon_p_valor"
"54";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;198;40,202;39,4;1,96;2564,408;37,294;43,11;36,38;44,024;2,908;3,822;37,512;36,907;35,395;33,622;742,291;654,197;532,18;452,702;43,24;44,057;43,916;45,016;1512,6;1661,047;1470,654;1708,275;33,175;30,944;31,238;35,37;562,789;438,998;30,663;36,101;584,125;421,385;3,172;2,795;13,765;10,394;1,086;0,016;1;0,745;0,001;0,405;0,778;0,689;0,815
"55";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;283;65,284;63,336;1,96;2564,408;52,805;77,763;48,884;81,684;12,479;16,4;53,614;49,877;45,923;41,115;13371,641;11580,47;9457,588;7050,404;78,835;83,412;83,549;90,657;29010,267;33070,097;32538,462;36911,111;142,369;135,924;134,058;151,787;562,789;438,998;131,587;154,927;584,125;421,385;3,749;3,726;17,359;17,829;2,636;0,008;1;0,856;0,725;0,724;0,863;0,808;0,18
"56";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;122;13,984;13,878;1,96;2564,408;13,074;14,894;12,788;15,18;0,91;1,196;13,135;12,906;12,445;12,086;81,623;73,076;69,601;60,22;14,85;15,054;15,514;16,119;132,092;145,474;162,624;182,355;10,382;10,564;9,775;11,068;562,789;438,998;9,595;11,297;584,125;421,385;2,252;2,291;6,167;6,221;0,302;0,018;1;0,897;0,825;0,947;0,906;0,889;0,871
"57";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;125;73,876;72,968;1,96;2564,408;68,458;79,294;66,756;80,996;5,418;7,12;68,56;66,617;64,627;63,059;3185,693;2999,273;2745,914;2351,892;79,706;81,35;81,84;84,426;4478,425;4628,674;4611,343;4849,29;61,808;59,807;58,2;65,897;562,789;438,998;57,127;67,26;584,125;421,385;1,491;1,379;1,799;1,299;2,172;0,014;1;0,847;0,236;0,514;0,881;0,722;0,88
"58";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;183;2,022;2,032;1,96;2564,408;1,818;2,226;1,754;2,29;0,204;0,268;1,842;1,772;1,7;1,586;4,456;4,086;3,869;3,438;2,226;2,298;2,384;2,512;6,415;6,786;7,511;8,238;2,326;2,376;2,19;2,48;562,789;438,998;2,15;2,531;584,125;421,385;1,726;1,818;2,734;3,09;0,046;0;1;0,956;0,597;0,734;0,964;0,821;0,373
"59";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;201;24,572;24,952;1,96;2564,408;22,582;26,562;21,956;27,188;1,99;2,616;22,739;21,834;21,61;20,708;387,17;339,597;355,159;300,537;26,567;27,107;28,25;29,582;648,627;682,222;916,575;1026,703;22,708;24,752;21,382;24,21;562,789;438,998;20,988;24,711;584,125;421,385;2,482;2,788;7,347;9,242;0,94;0,02;1;0,839;0,469;0,942;0,846;0,578;0,905
"60";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;237;400,57;396,26;1,96;2564,408;372,019;429,121;363,048;438,092;28,551;37,522;372,123;365,995;350,007;339,123;87381,114;83261,192;79152,745;70100,979;428,745;437,523;444,743;468,715;124622,513;128177,646;143343,032;153807,48;325,728;329,539;306,714;347,276;562,789;438,998;301,06;354,459;584,125;421,385;1,56;1,594;2,133;2,215;9,83;0,024;1;0,866;0,333;0,458;0,882;0,909;0,29
"61";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;248;9,808;9,776;1,96;2564,408;9,391;10,225;9,26;10,356;0,417;0,548;9,382;9,28;9,116;8,938;18,497;17,542;16,568;15,732;10,212;10,384;10,478;10,652;26,891;28,134;30,058;32,179;4,759;4,736;4,481;5,074;562,789;438,998;4,398;5,179;584,125;421,385;1,336;1,306;2,514;2,236;0,064;0,002;1;0,931;0,111;0,21;0,937;0,961;0,167
"62";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;238;66,418;65,918;1,96;2564,408;62,645;70,191;61,46;71,376;3,773;4,958;62,677;61,691;60,188;58,927;1288,363;1195,378;990,249;866,867;70,172;71,367;72,415;75,192;2473,053;2634,536;2392,81;2705,386;43,042;40,672;40,529;45,889;562,789;438,998;39,782;46,838;584,125;421,385;2,888;2,398;10,519;6,178;1,856;0,014;1;0,877;0,08;0,711;0,888;0,703;0,321
"63";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;22;117,562;117,294;1,96;2564,408;108,326;126,798;105,424;129,7;9,236;12,138;108,464;104,712;103,19;99,586;9160,118;8132,333;7995,52;6980,268;126,967;129,214;133,984;137,72;13217,405;13680,084;14718,998;15693;105,374;106,243;99,222;112,344;562,789;438,998;97,393;114,668;584,125;421,385;1,653;1,653;2,447;2,403;1,784;0,012;1;0,974;0,136;0,384;0,974;0,933;0,052
"64";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;301;28,092;28,248;1,96;2564,408;26,253;29,931;25,675;30,509;1,839;2,417;26,231;25,768;25,421;24,776;347,635;325,7;319,901;290,194;29,974;30,716;31,553;32,462;530,083;570,097;611,549;675,602;20,986;21,355;19,761;22,374;562,789;438,998;19,397;22,837;584,125;421,385;1,869;1,708;4,002;3,017;0,732;0,02;1;0,925;0,451;0,649;0,927;0,861;0,771
"65";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;32;75,192;75,05;1,96;2564,408;71,715;78,669;70,622;79,762;3,477;4,57;71,699;70,893;69,481;68,327;1384,811;1317,608;1283,714;1197,583;78,786;79,726;80,689;82,338;1760,178;1806,272;1885,005;1982,278;39,668;39,704;37,352;42,292;562,789;438,998;36,664;43,167;584,125;421,385;0,777;0,791;-0,056;-0,045;0,778;0,006;1;0,963;0,604;0,9;0,97;0,99;0,188
"66";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;14;64,736;63,96;1,96;2564,408;61,296;68,176;60,215;69,257;3,44;4,521;61,472;60,589;58,684;56,865;1210,515;1139,256;1059,044;901,693;67,748;68,618;70,009;71,937;1859,905;1964,501;2148,135;2440,24;39,251;39,377;36,96;41,847;562,789;438,998;36,278;42,713;584,125;421,385;1,953;1,947;4,562;4,523;1,092;0,018;1;0,799;0,195;0,4;0,816;0,972;0,513
"67";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;247;236,322;235,166;1,96;2564,408;226,311;246,333;223,166;249,478;10,011;13,156;226,695;223,263;219,68;215,556;10777,532;10245,626;9636,71;9051,822;246,022;249,584;251,871;255,644;15513,552;16182,487;17101,401;18498,061;114,21;113,929;107,542;121,765;562,789;438,998;105,56;124,284;584,125;421,385;1,334;1,284;2,487;2,113;2,32;0,014;1;0,896;0,107;0,204;0,898;0,984;0,19
"68";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;1;166,5;164,592;1,96;2564,408;155,5;177,5;152,044;180,956;11;14,456;155,444;152,805;147,569;143,125;12607,854;11978,597;10309,094;9347,221;176,938;179,349;182,546;188,512;18879,237;20110,709;21062,769;23410,637;125,495;122,162;118,169;133,796;562,789;438,998;115,99;136,564;584,125;421,385;1,723;1,747;3,797;4,254;3,24;0,01;1;0,842;0,237;0,514;0,852;0,803;0,414
"69";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;52;11,086;10,96;1,96;2564,408;10,475;11,697;10,282;11,89;0,611;0,804;10,49;10,322;10,024;9,816;33,528;29,711;25,973;22,05;11,722;11,986;11,964;12,416;67,328;76,928;79,594;95,236;6,976;6,966;6,569;7,438;562,789;438,998;6,448;7,591;584,125;421,385;3,046;3,156;13,45;13,891;0,226;0,014;1;0,816;0,012;0,394;0,847;0,992;0,43
"70";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;51;5,216;5,146;1,96;2564,408;4,931;5,501;4,842;5,59;0,285;0,374;4,936;4,846;4,724;4,6;7,258;6,244;5,398;4,484;5,508;5,584;5,63;5,774;14,124;15,243;17,465;19,703;3,246;3,23;3,057;3,461;562,789;438,998;3;3,532;584,125;421,385;3,126;3,224;14,139;14,513;0,106;0,018;1;0,78;0,012;0,385;0,803;0,978;0,46
"71";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;207;2,624;2,618;1,96;2564,408;2,35;2,898;2,264;2,984;0,274;0,36;2,358;2,286;2,16;2,05;6,64;5,796;5,237;4,272;2,918;3,02;3,116;3,284;13,159;14,232;16,318;17,98;3,126;3,158;2,943;3,333;562,789;438,998;2,889;3,402;584,125;421,385;3,185;3,194;12,486;12,521;0,042;0;1;0,98;0,116;0,75;0,981;0,945;0,226
"72";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;28;6,172;6,19;1,96;2564,408;5,508;6,836;5,299;7,045;0,664;0,873;5,532;5,412;5,162;4,99;39,913;36,053;31,316;27,35;6,852;7,062;7,394;7,696;76,425;81,7;93,628;103,327;7,577;7,617;7,135;8,078;562,789;438,998;7,003;8,245;584,125;421,385;3,17;3,153;12,33;12,067;0,134;0,008;1;0,976;0,098;0,779;0,981;0,982;0,124
"73";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;61;454,426;451,218;1,96;2564,408;401,024;507,828;384,244;524,608;53,402;70,182;404,335;387,017;371,285;351,711;219005,68;195913,914;160150,216;113308,048;507,232;523,203;548,991;593,606;540520,302;592479,699;705934,514;832729,444;609,25;616,406;573,684;649,553;562,789;438,998;563,11;662,989;584,125;421,385;4,34;4,346;23,42;22,803;14,752;0,018;1;0,946;0,001;0,209;0,945;0,959;0,344
"74";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;49;123,072;120,86;1,96;2564,408;109,774;136,37;105,596;140,548;13,298;17,476;109,756;106,087;102,067;96,303;12985,137;9861,346;9771,507;7386,947;137,466;143,121;146,3;157,52;35976,139;39569,649;46362,193;57202,745;151,709;156,483;142,853;161,745;562,789;438,998;140,22;165,091;584,125;421,385;4,478;4,613;25,781;26,336;5,012;0,032;0,999;0,854;0,002;0,403;0,864;0,874;0,649
"75";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;209;316,782;315,55;1,96;2564,408;293,325;340,239;285,955;347,609;23,457;30,827;294,337;285,469;280,324;266,83;57535,244;55076,324;49507,612;43908,078;341,259;348,768;354,511;368,613;86954,676;92713,248;97635,506;105739,609;267,61;267,338;251,988;285,313;562,789;438,998;247,343;291,214;584,125;421,385;1,855;1,835;3,611;3,423;4,5;0,014;1;0,953;0,788;0,533;0,958;0,993;0,037
"76";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;23;35,194;35,06;1,96;2564,408;32,587;37,801;31,768;38,62;2,607;3,426;32,737;31,969;30,937;29,66;718,482;660,887;611,542;535,008;37,608;38,718;39,307;40,779;1067,61;1114,318;1173,472;1287,895;29,742;29,719;28,005;31,709;562,789;438,998;27,489;32,365;584,125;421,385;1,853;1,834;3,604;3,424;0,482;0,012;1;0,954;0,786;0,536;0,947;0,992;0,036
"77";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;205;130,756;130,666;1,96;2564,408;122,237;139,275;119,56;141,952;8,519;11,196;122,307;120,362;118,185;113,876;7624,397;7176,619;6764,917;6036,776;139,653;141,799;143,846;147,832;11521,044;12200,706;12860,787;14109,058;97,189;97,033;91,515;103,618;562,789;438,998;89,828;105,761;584,125;421,385;1,744;1,717;3,547;3,354;1,974;0,018;1;0,99;0,974;0,554;0,988;0,986;0,04
"78";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;161;95,77;96,32;1,96;2564,408;89,492;102,048;87,52;104,02;6,278;8,25;89,636;88,163;86,659;84,445;4094,155;3906,521;3813,447;3434,93;102,439;104,321;107,774;110,555;6274,779;6567,85;7028,49;7660,691;71,621;72,909;67,44;76,359;562,789;438,998;66,197;77,939;584,125;421,385;1,87;1,712;4,007;3,021;2,486;0,022;1;0,922;0,446;0,645;0,927;0,856;0,776
"79";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;24;551,38;550,882;1,96;2564,408;490,682;612,078;471,609;631,151;60,698;79,771;489,982;477,785;460,41;435,267;331059,491;299282,582;266144,484;225037,349;613,448;633,574;650,101;682,666;646874,718;700298,567;778501,308;891973,04;692,491;706,076;652,066;738,301;562,789;438,998;640,047;753,573;584,125;421,385;3,102;3,154;11,998;12,266;14,77;0,022;1;0,993;0,062;0,691;0,996;0,902;0,162
"80";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;99;72,924;72,714;1,96;2564,408;71,518;74,33;71,076;74,772;1,406;1,848;71,624;71,202;70,417;69,764;207,899;199,349;189,054;178,035;74,28;74,567;75,018;75,586;318,603;349,767;349,876;381,502;16,045;15,953;15,109;17,107;562,789;438,998;14,83;17,461;584,125;421,385;1,31;1,143;4,631;3,089;0,342;0,014;1;0,866;0,862;0,976;0,873;0,94;0,277
"81";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;15;41,378;40,872;1,96;2564,408;39,18;43,576;38,49;44,266;2,198;2,888;39,16;38,601;37,235;36,186;496,653;452,947;413,788;384,476;43,466;44,166;44,65;46,206;761,525;809,126;874,538;971,418;25,072;25,156;23,608;26,731;562,789;438,998;23,173;27,284;584,125;421,385;1,955;1,944;4,574;4,509;0,738;0,018;1;0,795;0,193;0,386;0,793;0,964;0,523
"82";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;261;18,264;18,176;1,96;2564,408;17,49;19,038;17,246;19,282;0,774;1,018;17,508;17,274;16,924;16,678;64,255;60,804;57,125;53,279;19,032;19,254;19,543;20,034;93,557;98,779;100,688;109,936;8,833;8,828;8,317;9,417;562,789;438,998;8,164;9,612;584,125;421,385;1,323;1,278;2,429;2,082;0,176;0,006;1;0,898;0,101;0,214;0,92;0,995;0,189
"83";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;211;231,314;227,96;1,96;2564,408;213,949;248,679;208,493;254,135;17,365;22,821;214,224;208,147;201,874;192,924;30959,739;28030,91;25136,495;22985,548;249,403;255,796;255,094;263,066;48254,681;51870,09;51103,637;55021,568;198,109;192,622;186,544;211,214;562,789;438,998;183,105;215,583;584,125;421,385;1,917;1,848;4,629;4,141;5,474;0,014;1;0,824;0,046;0,386;0,856;0,816;0,375
"84";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;6;773,326;764,986;1,96;2564,408;724,568;822,084;709,247;837,405;48,758;64,079;725,186;712,194;691,299;674,62;264395,514;252064,282;237848,446;221274,56;821,762;839,986;845,984;875,316;357575,274;376286,177;391628,619;426673,27;556,266;555,579;523,793;593,064;562,789;438,998;514,138;605,332;584,125;421,385;1,128;1,161;0,963;1,103;12,732;0,022;1;0,847;0,355;0,605;0,853;0,98;0,262
"85";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;117;18,438;18,524;1,96;2564,408;17,231;19,645;16,852;20,024;1,207;1,586;17,296;16,902;16,536;15,996;151,969;140,938;137,546;120,915;19,668;20,056;20,695;21,269;233,34;244,142;264,231;291,372;13,769;14,03;12,966;14,68;562,789;438,998;12,727;14,984;584,125;421,385;1,874;1,713;4,022;3,041;0,502;0,022;1;0,937;0,437;0,642;0,928;0,854;0,784
"86";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;34;489,47;488,168;1,96;2564,408;470,928;508,012;465,101;513,839;18,542;24,369;470,133;465,97;458,285;450,069;39531,557;37801,827;36048,666;33512,635;507,316;512,703;519,078;526,447;49976,719;51994,545;54012,49;56127,628;211,545;212,482;199,196;225,539;562,789;438,998;195,524;230,204;584,125;421,385;0,842;0,841;-0,043;-0,04;4,714;0,016;1;0,937;0,641;0,716;0,941;0,95;0,227
"87";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;239;127,81;126,838;1,96;2564,408;120,553;135,067;118,273;137,347;7,257;9,537;121,483;119,14;115,788;113,777;4939,474;4551,477;3846,003;3311,249;135,068;137,876;138,56;141,729;9232,147;10130,617;8562,424;9601,296;82,791;78,243;77,958;88,268;562,789;438,998;76,521;90,094;584,125;421,385;2,887;2,397;10,507;6,166;3,548;0,008;1;0,875;0,081;0,715;0,878;0,695;0,322
"88";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;10;51,692;51,306;1,96;2564,408;48,703;54,681;47,764;55,62;2,989;3,928;48,701;47,893;46,585;45,341;1011,955;970,335;944,222;870,689;54,709;55,613;55,816;57,316;1320,039;1355,153;1432,012;1514,409;34,097;34,264;32,107;36,353;562,789;438,998;31,515;37,105;584,125;421,385;0,97;0,977;0,336;0,347;0,846;0,014;1;0,884;0,701;0,748;0,906;0,927;0,592
"89";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;266;2671,656;2662,866;1,96;2564,408;2547,071;2796,241;2507,924;2835,388;124,585;163,732;2547,271;2510,486;2485,746;2419,76;1523021,355;1387271,524;1283439,797;1129564,387;2797,807;2839,363;2859,605;2923,111;2547296,322;2751402,246;2878174,688;3325335,459;1421,353;1402,429;1338,379;1515,378;562,789;438,998;1313,709;1546,724;584,125;421,385;2,316;2,304;6,748;6,772;27,542;0,018;1;0,936;0,045;0,195;0,958;0,899;0,583
"90";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;31;487,67;488,074;1,96;2564,408;435,622;539,718;419,267;556,073;52,048;68,403;438,935;426,256;408,982;390,682;246933,934;221551,149;184634,504;160515,941;539,82;558,435;580,063;610,04;479839,144;520663,882;582963,392;646025,323;593,8;596,659;559,136;633,081;562,789;438,998;548,829;646,176;584,125;421,385;3,182;3,16;12,384;12,108;8,612;0,014;1;0,993;0,099;0,793;0,994;0,968;0,127
"91";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;2;0;0;1,96;2564,408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;562,789;438,998;0;0;584,125;421,385;NA;NA;NA;NA;0;0;1;1;NA;NA;1;1;NA
"92";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;9;18,048;17,942;1,96;2564,408;17,003;19,093;16,675;19,421;1,045;1,373;16,914;16,468;16,228;15,764;121,592;113,556;112,472;105,953;19,064;19,364;19,713;20,225;162,357;168,305;177,934;185,966;11,922;11,987;11,226;12,711;562,789;438,998;11,019;12,974;584,125;421,385;0,967;0,973;0,331;0,339;0,274;0,01;1;0,909;0,699;0,751;0,92;0,943;0,561
"93";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;245;478,202;477,56;1,96;2564,408;466,631;489,773;462,995;493,409;11,571;15,207;467,072;463,775;459,884;453,47;15078,124;14575,737;13462,447;12376,385;490,065;492,66;497,255;503,105;19787,013;20498,433;21162,612;23597,731;132,008;130,552;124,302;140,741;562,789;438,998;122,011;143,652;584,125;421,385;0,668;0,592;0,737;0,486;3,638;0,014;1;0,95;0,626;0,809;0,963;0,883;0,366
"94";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;47;199,884;192,326;1,96;2564,408;185,863;213,905;181,458;218,31;14,021;18,426;185,57;181,537;172,133;167,757;16843,768;15520,355;12104,356;10415,266;213,812;218,406;214,864;223,195;37975,565;42281,306;40093,895;47883,343;159,957;148,806;150,619;170,538;562,789;438,998;147,843;174,066;584,125;421,385;3,19;3,209;17,58;17,714;8,014;0,03;1;0,524;0,948;0,665;0,639;0,749;0,282
"95";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;8;43,658;43,308;1,96;2564,408;41,133;46,183;40,339;46,977;2,525;3,319;41,188;40,43;39,159;37,859;717,759;685,84;667,114;610,881;46,346;46,998;47,2;48,384;947,744;985,941;1031,792;1071,891;28,811;28,953;27,129;30,717;562,789;438,998;26,629;31,352;584,125;421,385;0,967;0,976;0,335;0,346;0,734;0,012;1;0,876;0,696;0,733;0,909;0,926;0,59
"96";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;16;0,998;1,002;1,96;2564,408;0,955;1,041;0,941;1,055;0,043;0,057;0,958;0,944;0,936;0,922;0,194;0,183;0,165;0,141;1,04;1,054;1,07;1,086;0,296;0,321;0,325;0,352;0,492;0,488;0,463;0,524;562,789;438,998;0,455;0,535;584,125;421,385;0,6;0,625;3,601;3,734;0,004;0;1;0,916;0,265;0,776;0,908;0,951;0,147
"97";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;17;436,778;433,216;1,96;2564,408;415,601;457,955;408,947;464,609;21,177;27,831;416,368;410,4;401,882;392,757;48259,118;46767,274;42920,73;39597,339;457,51;463,793;468,306;474,154;68667,327;73530,92;75915,051;81645,485;241,599;241,01;227,496;257,581;562,789;438,998;223,302;262,91;584,125;421,385;1,368;1,36;2,206;2,219;6,182;0,022;1;0,849;0,061;0,287;0,863;0,978;0,287
"98";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;7;189,232;187,938;1,96;2564,408;178,293;200,171;174,856;203,608;10,939;14,376;179,183;176,957;171,533;166,876;13528,067;13064,223;12346,174;11314,178;199,874;204,318;206,911;212,983;17598,842;18319,182;19185,08;20208,639;124,801;125,362;117,516;133,057;562,789;438,998;115,35;135,809;584,125;421,385;0,969;0,979;0,338;0,353;3,066;0,014;1;0,894;0,697;0,733;0,909;0,945;0,577
"99";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;57;264,554;260,938;1,96;2564,408;250,845;278,263;246,537;282,571;13,709;18,017;251,378;249,464;241,452;236,895;14090,015;11844,977;10660,849;9555,6;278,613;282,304;285,954;295,556;38681,099;43196,647;50387,528;59583,487;156,403;154,96;147,273;166,75;562,789;438,998;144,558;170,199;584,125;421,385;4,366;4,421;31,771;32,96;4,128;0,026;1;0,764;0;0,248;0,796;0,969;0,517
"100";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;206;20,694;20,73;1,96;2564,408;18,487;22,901;17,793;23,595;2,207;2,901;18,528;17,878;17,293;16,492;431,037;396,753;341,601;282,782;22,933;23,592;24,832;26,443;841,452;923,28;1046,921;1193,695;25,182;25,319;23,712;26,848;562,789;438,998;23,275;27,404;584,125;421,385;3,181;3,161;12,37;12,104;0,368;0,01;1;0,985;0,101;0,788;0,988;0,977;0,12
"101";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;242;42,908;42,864;1,96;2564,408;39,852;45,964;38,892;46,924;3,056;4,016;39,732;38,932;38,425;37,318;779,303;705,496;624,216;546,747;45,987;46,754;48,065;49,669;1700,267;1882,053;1968,47;2259,357;34,866;34,703;32,831;37,172;562,789;438,998;32,225;37,941;584,125;421,385;3,348;3,316;16,784;16,478;0,864;0,008;1;0,987;0,013;0,448;0,985;0,981;0,407
"102";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;25;423,626;420,198;1,96;2564,408;396,909;450,343;388,514;458,738;26,717;35,112;395,359;390,099;378,396;367,962;74736,769;69086,357;67650,935;58740,923;451,598;459,27;469,024;480,289;113672,766;122324,083;124356,568;140065,606;304,802;307,383;287,009;324,965;562,789;438,998;281,718;331,687;584,125;421,385;1,716;1,685;3,391;2,843;9,764;0,02;1;0,885;0,645;0,882;0,894;0,938;0,278
"103";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;249;2,628;2,582;1,96;2564,408;2,478;2,778;2,431;2,825;0,15;0,197;2,478;2,428;2,346;2,296;2,041;1,826;1,564;1,331;2,786;2,822;2,832;2,946;3,97;4,419;4,696;5,414;1,71;1,692;1,611;1,824;562,789;438,998;1,581;1,861;584,125;421,385;2,859;2,936;12,623;12,862;0,058;0,018;1;0,727;0,018;0,385;0,751;0,952;0,501
"104";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;48;5,98;5,86;1,96;2564,408;5,341;6,619;5,14;6,82;0,639;0,84;5,36;5,162;4,892;4,672;31,055;27,488;21,851;16,032;6,598;6,804;6,884;7,439;77,129;87,591;100,671;117,207;7,294;7,488;6,868;7,777;562,789;438,998;6,742;7,937;584,125;421,385;4,48;4,645;25,756;26,622;0,24;0,014;1;0,835;0,002;0,404;0,851;0,908;0,64
"105";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;160;11,194;11,26;1,96;2564,408;10,46;11,928;10,229;12,159;0,734;0,965;10,51;10,28;10,071;9,81;54,938;51,594;49,826;45,358;11,904;12,202;12,437;12,766;85,244;89,599;96,598;107,215;8,378;8,517;7,889;8,932;562,789;438,998;7,743;9,117;584,125;421,385;1,862;1,7;3,977;2,992;0,282;0,012;1;0,92;0,469;0,671;0,928;0,863;0,75
"106";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;12;83,834;83,256;1,96;2564,408;78,988;88,68;77,466;90,202;4,846;6,368;79,37;78,095;75,46;72,623;2666,501;2552,022;2468,897;2184,882;88,635;89,841;91,154;93,925;3474,845;3684,042;3772,137;3960,626;55,285;55,537;52,057;58,942;562,789;438,998;51,098;60,161;584,125;421,385;0,968;0,977;0,333;0,347;1,338;0,014;1;0,893;0,699;0,734;0,92;0,942;0,576
"107";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;246;896,604;897,156;1,96;2564,408;870,572;922,636;862,392;930,816;26,032;34,212;871,48;863,264;852,157;839,678;75655,28;73100,615;69965,505;65350,828;922,745;932,393;939,971;955,176;102189,123;111659,63;113034,307;123455,003;296,994;300,109;279,657;316,641;562,789;438,998;274,502;323,19;584,125;421,385;0,805;0,773;1,083;0,925;8,904;0,02;1;0,981;0,262;0,655;0,988;0,889;0,487
"108";"avaliaArvores/A_125_2_2_Teste";"BKAssimetrico";3;250;240;108,702;108,546;1,96;2564,408;100,954;116,45;98,52;118,884;7,748;10,182;100,963;97,617;97,181;93,423;5027,957;4208,848;4040,056;3746,55;117,2;119,543;122,105;126,115;10948,166;11987,613;13516,549;15412,041;88,393;87,923;83,233;94,241;562,789;438,998;81,699;96,19;584,125;421,385;3,351;3,322;16,817;16,538;2,18;0,008;1;0,982;0,013;0,454;0,977;0,979;0,409
